time,fl_id,KL_div
12,1,-0.020253758877515793
13,1,0.06811483949422836
14,1,0.6450192928314209
15,1,1.0915453433990479
16,1,0.059570007026195526
17,1,0.5353297591209412
18,1,1.0838567018508911
19,1,0.6416504383087158
20,1,0.9847507476806641
21,1,0.3651289939880371
22,1,0.037971463054418564
23,1,-0.11504451930522919
24,1,0.7449004650115967
25,1,0.09953557699918747
26,1,-0.036194656044244766
27,1,0.45991432666778564
28,1,0.4167128801345825
29,1,0.21606040000915527
30,1,0.1384141892194748
31,1,0.6299738883972168
32,1,0.2570074498653412
33,1,0.11520861834287643
34,1,0.21473106741905212
35,1,0.5556458830833435
36,1,0.04602107033133507
37,1,0.38811999559402466
38,1,0.20856687426567078
39,1,0.4384876787662506
40,1,0.6482229828834534
41,1,0.5376325845718384
42,1,0.27222907543182373
43,1,1.0235378742218018
44,1,0.12717150151729584
45,1,0.31076040863990784
46,1,0.18031929433345795
47,1,0.3603712022304535
48,1,-0.044104523956775665
49,1,-0.1045694574713707
50,1,-0.061747267842292786
51,1,0.183724507689476
52,1,0.21056430041790009
53,1,0.0482306070625782
54,1,0.0482296496629715
55,1,0.02919537015259266
56,1,2.373936653137207
57,1,0.13540612161159515
58,1,0.030900195240974426
59,1,-0.05055053159594536
60,1,1.2218854427337646
61,1,1.1644765138626099
62,1,0.3371197283267975
63,1,0.6744590997695923
64,1,0.23863260447978973
65,1,0.028453417122364044
66,1,0.36883115768432617
67,1,-0.03057633340358734
68,1,0.23184017837047577
69,1,0.5816119313240051
70,1,0.20451286435127258
71,1,0.17960374057292938
72,1,-0.0901513621211052
73,1,0.052701205015182495
74,1,0.3327522873878479
75,1,0.8206290602684021
76,1,0.5282776355743408
77,1,0.9351361393928528
78,1,0.41314733028411865
79,1,0.6310954689979553
80,1,0.515925407409668
81,1,0.33462798595428467
82,1,1.2833497524261475
83,1,0.1689213216304779
84,1,0.5428438186645508
85,1,1.1811659336090088
86,1,0.8055053949356079
87,1,-0.0058936914429068565
88,1,0.14622923731803894
89,1,0.23840481042861938
90,1,0.31976979970932007
91,1,0.2021726816892624
92,1,0.09782157093286514
93,1,0.11091910302639008
94,1,-0.14746180176734924
95,1,0.22103266417980194
96,1,0.3838566839694977
97,1,0.5135958790779114
98,1,0.3247939348220825
99,1,0.20489084720611572
0,2,4.516971588134766
1,2,0.7816580533981323
2,2,0.7089488506317139
3,2,0.28521913290023804
4,2,0.3259899914264679
5,2,-0.09540104866027832
6,2,0.04282400757074356
7,2,0.025459472090005875
8,2,0.035211268812417984
9,2,0.16749760508537292
10,2,-0.011266659013926983
11,2,0.46292778849601746
12,2,-0.06589412689208984
13,2,0.08197654783725739
14,2,0.7126309871673584
15,2,1.2561026811599731
16,2,0.003988834097981453
17,2,0.5902032256126404
18,2,1.598830223083496
19,2,0.8028250336647034
20,2,1.4899461269378662
21,2,0.15554112195968628
22,2,0.07087849825620651
23,2,0.12053166329860687
24,2,0.7463840842247009
25,2,-0.03904573619365692
26,2,-0.05701717734336853
27,2,0.3503304719924927
28,2,0.3155800402164459
29,2,0.22244642674922943
30,2,0.10677432268857956
31,2,0.4377867579460144
32,2,-0.05927878990769386
33,2,-0.06696997582912445
34,2,0.029808353632688522
35,2,0.5499147772789001
36,2,0.18478360772132874
37,2,0.488774836063385
38,2,0.08340225368738174
39,2,0.35194864869117737
40,2,0.5418068170547485
41,2,0.21044990420341492
42,2,0.14912064373493195
43,2,0.5739027261734009
44,2,0.068046435713768
45,2,0.026784032583236694
46,2,0.4416632056236267
47,2,0.4126175343990326
48,2,0.4013044238090515
49,2,0.1214136928319931
50,2,0.10439161956310272
51,2,0.10127860307693481
52,2,0.513089656829834
53,2,0.24584171175956726
54,2,0.06855834275484085
55,2,0.1853865385055542
56,2,2.2772088050842285
57,2,0.20693179965019226
58,2,0.31934991478919983
59,2,0.1305772066116333
60,2,1.0505703687667847
61,2,1.0790834426879883
62,2,0.38714680075645447
63,2,0.5489689707756042
64,2,0.11403721570968628
65,2,0.11894270777702332
66,2,0.3597840964794159
67,2,0.011143326759338379
68,2,0.1246071606874466
69,2,1.0173982381820679
70,2,0.45201483368873596
71,2,0.17081892490386963
72,2,-0.07702838629484177
73,2,0.06319931894540787
74,2,0.2514696419239044
75,2,0.7762051224708557
76,2,0.3133328855037689
77,2,0.9251929521560669
78,2,0.308967649936676
79,2,0.7603951096534729
80,2,0.6582118272781372
81,2,0.530390739440918
82,2,1.3148443698883057
83,2,0.0870804563164711
84,2,0.9287298917770386
85,2,1.5069832801818848
86,2,0.8863790035247803
87,2,0.0698755532503128
88,2,0.240266352891922
89,2,0.2872638404369354
90,2,0.08934029936790466
91,2,0.3121210038661957
92,2,0.26590362191200256
93,2,0.22755324840545654
94,2,0.30814340710639954
95,2,0.04875811189413071
96,2,0.25846627354621887
97,2,0.5052052140235901
98,2,0.2772761285305023
99,2,0.4452233910560608
0,3,5.157762050628662
1,3,0.6987130045890808
2,3,1.1026110649108887
3,3,0.40600210428237915
4,3,0.5018161535263062
5,3,0.420663446187973
6,3,0.26947206258773804
7,3,0.1326025128364563
8,3,0.1939944475889206
9,3,0.13190647959709167
10,3,0.006337486673146486
11,3,0.18764467537403107
12,3,0.04341113939881325
13,3,0.14268282055854797
14,3,0.972936749458313
15,3,1.158877968788147
16,3,0.1583147794008255
17,3,0.13186132907867432
18,3,1.2834573984146118
19,3,0.7479994297027588
20,3,1.312865138053894
21,3,0.24781721830368042
22,3,-0.008555415086448193
23,3,-0.058423664420843124
24,3,0.58953857421875
25,3,0.024805061519145966
26,3,0.037411969155073166
27,3,0.42795395851135254
28,3,0.38321053981781006
29,3,0.23412087559700012
30,3,0.016356665641069412
31,3,0.6036044955253601
32,3,-0.02280069701373577
33,3,-0.0979498103260994
34,3,-0.06580047309398651
35,3,0.3937991261482239
36,3,0.09945862740278244
37,3,0.34707024693489075
38,3,0.12244817614555359
39,3,0.09733100235462189
40,3,0.6606684327125549
41,3,0.4862078130245209
42,3,0.0509662926197052
43,3,0.7714039087295532
44,3,0.2193991243839264
45,3,0.0918484702706337
46,3,0.4324358105659485
47,3,0.5242255926132202
48,3,0.2721102833747864
49,3,0.09671001881361008
50,3,-0.040595024824142456
51,3,0.04839533939957619
52,3,0.3133479952812195
53,3,0.12385044991970062
54,3,0.08729831874370575
55,3,0.05990556254982948
56,3,2.067925453186035
57,3,0.1489235907793045
58,3,0.3190850615501404
59,3,0.04123691841959953
60,3,1.1276835203170776
61,3,1.0175981521606445
62,3,0.20450812578201294
63,3,0.5474381446838379
64,3,0.2407502979040146
65,3,0.06698822230100632
66,3,0.3344205319881439
67,3,-0.04216019809246063
68,3,0.1435166597366333
69,3,0.6551214456558228
70,3,0.2772086262702942
71,3,0.36183661222457886
72,3,0.025137491524219513
73,3,0.022597629576921463
74,3,0.2043527066707611
75,3,0.623354434967041
76,3,0.4930742383003235
77,3,1.0432580709457397
78,3,0.4228254556655884
79,3,0.479912132024765
80,3,0.5182456970214844
81,3,0.42877525091171265
82,3,1.0795189142227173
83,3,0.06111380085349083
84,3,1.1549712419509888
85,3,1.8221150636672974
86,3,1.159473180770874
87,3,0.08372050523757935
88,3,0.13915465772151947
89,3,0.2682434022426605
90,3,0.4085750877857208
91,3,0.4138016104698181
92,3,0.26887398958206177
93,3,0.08412490040063858
94,3,0.19562949240207672
95,3,0.1523386389017105
96,3,0.4202801287174225
97,3,0.6899445652961731
98,3,0.3901262879371643
99,3,0.2741527557373047
0,4,4.115192413330078
1,4,0.6990609169006348
2,4,1.207861304283142
3,4,0.47734934091567993
4,4,0.4252488315105438
5,4,0.17519494891166687
6,4,0.09514516592025757
7,4,0.28250327706336975
8,4,-0.06913606822490692
9,4,0.004117801319807768
10,4,0.035089656710624695
11,4,1.0910574197769165
12,4,-0.11125876009464264
13,4,0.029036305844783783
14,4,0.8771992325782776
15,4,1.1490641832351685
16,4,0.30617108941078186
17,4,0.3440662920475006
18,4,0.850186288356781
19,4,0.9102749228477478
20,4,1.3874680995941162
21,4,0.5993124842643738
22,4,0.16504046320915222
23,4,0.21327631175518036
24,4,0.8196130394935608
25,4,0.10625933110713959
26,4,0.08230941742658615
27,4,0.3856393098831177
28,4,0.2547159194946289
29,4,0.15607348084449768
30,4,0.2711411118507385
31,4,0.43142756819725037
32,4,0.05638020113110542
33,4,0.09735488146543503
34,4,0.06405513733625412
35,4,0.5136243104934692
36,4,0.019939498975872993
37,4,0.34236589074134827
38,4,-0.02492137998342514
39,4,0.2093375325202942
40,4,0.3738692104816437
41,4,0.28962716460227966
42,4,0.04425938427448273
43,4,0.6940318942070007
44,4,0.47554612159729004
45,4,0.06658927351236343
46,4,0.5792548060417175
47,4,0.7042175531387329
48,4,0.3100949823856354
49,4,0.1865416169166565
50,4,-0.006097590085119009
51,4,0.14677539467811584
52,4,0.4775305390357971
53,4,0.27203240990638733
54,4,0.045987147837877274
55,4,0.19024312496185303
56,4,1.7677762508392334
57,4,0.19901806116104126
58,4,0.46641820669174194
59,4,0.08465734124183655
60,4,1.0622141361236572
61,4,1.0328607559204102
62,4,0.20559319853782654
63,4,0.8901006579399109
64,4,0.07247006893157959
65,4,0.13396261632442474
66,4,0.3635791540145874
67,4,-0.06882799416780472
68,4,0.089377760887146
69,4,0.7695582509040833
70,4,0.2813969552516937
71,4,0.34000447392463684
72,4,0.8707756400108337
73,4,0.6724411845207214
74,4,0.5882601141929626
75,4,0.3966994881629944
76,4,0.4617118537425995
77,4,1.1243464946746826
78,4,0.4117356538772583
79,4,0.4978013038635254
80,4,0.5784332156181335
81,4,0.5368835926055908
82,4,0.829745888710022
83,4,0.19328248500823975
84,4,0.7521059513092041
85,4,1.2403875589370728
86,4,0.7075899243354797
87,4,0.005708761978894472
88,4,0.055042821913957596
89,4,0.01593429408967495
90,4,0.2648196816444397
91,4,0.2153417468070984
92,4,0.11510784924030304
93,4,0.09213673323392868
94,4,0.13672934472560883
95,4,0.13969573378562927
96,4,0.3203701078891754
97,4,0.475836843252182
98,4,0.18261119723320007
99,4,0.21044471859931946
0,5,4.518635272979736
1,5,0.97248375415802
2,5,0.4697057902812958
3,5,0.26333895325660706
4,5,0.4143991470336914
5,5,0.2643585205078125
6,5,0.17667926847934723
7,5,0.1523272544145584
8,5,-0.04068197309970856
9,5,0.02004302479326725
10,5,0.03486983850598335
11,5,0.5018154382705688
12,5,0.027239074930548668
13,5,0.022775180637836456
14,5,0.9046956896781921
15,5,1.057875394821167
16,5,0.30488547682762146
17,5,0.47759678959846497
18,5,1.4740275144577026
19,5,0.8711807727813721
20,5,1.3998363018035889
21,5,0.16186732053756714
22,5,0.16887791454792023
23,5,0.05849890783429146
24,5,0.644045352935791
25,5,-0.04808778315782547
26,5,-0.02635898068547249
27,5,0.08662519603967667
28,5,0.4232189357280731
29,5,0.08579994738101959
30,5,0.15711642801761627
31,5,0.5856325030326843
32,5,0.06081729009747505
33,5,0.06907272338867188
34,5,0.03828919678926468
35,5,0.5577675104141235
36,5,0.01056990958750248
37,5,0.5840952396392822
38,5,0.3052123785018921
39,5,0.4233294725418091
40,5,0.5184937119483948
41,5,0.38519972562789917
42,5,0.21380476653575897
43,5,0.9302111268043518
44,5,-0.1247747614979744
45,5,0.14079661667346954
46,5,0.4764547348022461
47,5,0.6871764659881592
48,5,0.3155369758605957
49,5,0.17114606499671936
50,5,0.057542361319065094
51,5,-0.029926937073469162
52,5,0.24157781898975372
53,5,0.14456750452518463
54,5,0.08903965353965759
55,5,0.05809500440955162
56,5,2.2722389698028564
57,5,0.34140750765800476
58,5,0.30520907044410706
59,5,-0.019255099818110466
60,5,1.1289347410202026
61,5,0.9278057217597961
62,5,0.06239060312509537
63,5,0.4956163763999939
64,5,0.29921096563339233
65,5,0.02892485074698925
66,5,0.43701568245887756
67,5,0.15363416075706482
68,5,0.2335745245218277
69,5,0.7782012820243835
70,5,0.3682824671268463
71,5,0.13938170671463013
72,5,0.2996441423892975
73,5,0.4235348403453827
74,5,0.43170565366744995
75,5,0.47981885075569153
76,5,0.3738577961921692
77,5,1.279151439666748
78,5,0.6173907518386841
79,5,0.516889750957489
80,5,0.6295045018196106
81,5,0.4113588035106659
82,5,1.194542646408081
83,5,0.02304648794233799
84,5,0.7142041325569153
85,5,1.3000797033309937
86,5,0.6328553557395935
87,5,0.16199271380901337
88,5,0.07537688314914703
89,5,0.1666003316640854
90,5,0.1242179200053215
91,5,0.14267709851264954
92,5,0.08593325316905975
93,5,0.060051530599594116
94,5,0.2932092249393463
95,5,0.1115061342716217
96,5,0.4986135959625244
97,5,0.21882380545139313
98,5,0.16706962883472443
99,5,0.31060123443603516
0,6,4.520615577697754
1,6,0.9103237390518188
2,6,1.0544339418411255
3,6,0.5371885895729065
4,6,0.535854697227478
5,6,0.3473191559314728
6,6,0.3699527084827423
7,6,0.12083109468221664
8,6,-0.02550399675965309
9,6,0.06064629554748535
10,6,0.0005706584779545665
11,6,0.0945400521159172
12,6,0.05719032138586044
13,6,0.11993184685707092
14,6,1.150075912475586
15,6,0.7107565999031067
16,6,0.30348214507102966
17,6,0.280709445476532
18,6,1.297450304031372
19,6,0.902073085308075
20,6,1.2584984302520752
21,6,0.12523238360881805
22,6,0.19177065789699554
23,6,0.0353127121925354
24,6,0.7192427515983582
25,6,-0.004961767699569464
26,6,-0.05897434428334236
27,6,0.23651672899723053
28,6,0.20464076101779938
29,6,0.1903231143951416
30,6,0.1837576925754547
31,6,0.3140980899333954
32,6,0.2325149029493332
33,6,0.057245317846536636
34,6,0.2561931610107422
35,6,0.8447595834732056
36,6,0.26193875074386597
37,6,0.6970292925834656
38,6,0.2254839688539505
39,6,0.4277164340019226
40,6,0.30678901076316833
41,6,0.1689026653766632
42,6,0.11463388055562973
43,6,0.6603497862815857
44,6,0.07692990452051163
45,6,0.28570106625556946
46,6,0.3836281895637512
47,6,0.345388263463974
48,6,0.26237186789512634
49,6,0.2561520040035248
50,6,0.23533350229263306
51,6,0.04796358197927475
52,6,0.6745566725730896
53,6,0.22328639030456543
54,6,-0.013497398234903812
55,6,0.22801274061203003
56,6,2.1670262813568115
57,6,0.21479222178459167
58,6,0.5006527304649353
59,6,0.22369073331356049
60,6,1.4664645195007324
61,6,0.9386869072914124
62,6,0.16206364333629608
63,6,0.44538047909736633
64,6,-0.010179995559155941
65,6,0.06018660217523575
66,6,0.18418242037296295
67,6,-0.06562045961618423
68,6,0.11740388721227646
69,6,0.7737706899642944
70,6,0.46256688237190247
71,6,0.30046725273132324
72,6,0.043890371918678284
73,6,0.054999422281980515
74,6,0.5184897184371948
75,6,0.5305379033088684
76,6,0.3971433639526367
77,6,1.0320918560028076
78,6,0.5726770162582397
79,6,0.3971838057041168
80,6,0.3150976896286011
81,6,0.34731951355934143
82,6,1.0171446800231934
83,6,0.20707844197750092
84,6,0.6424540281295776
85,6,1.272886037826538
86,6,0.6045594215393066
87,6,0.027672255411744118
88,6,0.15751005709171295
89,6,0.13702845573425293
90,6,0.29854094982147217
91,6,0.316745787858963
92,6,0.07951359450817108
93,6,0.17321346700191498
94,6,0.1254466325044632
95,6,0.24969887733459473
96,6,0.2991597652435303
97,6,0.37690746784210205
98,6,0.1673016995191574
99,6,0.29730820655822754
0,7,4.037637710571289
1,7,0.5373580455780029
2,7,0.38550323247909546
3,7,0.14893577992916107
4,7,0.43644893169403076
5,7,0.163041889667511
6,7,0.14386966824531555
7,7,0.11652383208274841
8,7,0.008502718061208725
9,7,-0.03713848069310188
10,7,0.03931986540555954
11,7,0.1247888058423996
12,7,-0.0997205525636673
13,7,0.022092828527092934
14,7,0.6700501441955566
15,7,1.136629343032837
16,7,0.16597792506217957
17,7,0.047762446105480194
18,7,0.9758532643318176
19,7,0.6716535091400146
20,7,1.494741678237915
21,7,0.2220367044210434
22,7,-0.10841470211744308
23,7,0.09381435811519623
24,7,0.6873528361320496
25,7,0.2080753743648529
26,7,-0.027083745226264
27,7,0.1984376311302185
28,7,0.37600210309028625
29,7,0.04662540182471275
30,7,-0.013460400514304638
31,7,0.5136318802833557
32,7,0.004112281370908022
33,7,0.03275078162550926
34,7,0.08128146082162857
35,7,0.5919187068939209
36,7,0.0194398146122694
37,7,0.41967257857322693
38,7,0.1466917097568512
39,7,0.31057485938072205
40,7,0.5680369734764099
41,7,0.31612759828567505
42,7,-0.05491979047656059
43,7,0.9025732278823853
44,7,0.06381489336490631
45,7,0.42064279317855835
46,7,0.7745425701141357
47,7,0.9220776557922363
48,7,0.49629533290863037
49,7,0.20502956211566925
50,7,0.17845997214317322
51,7,0.15481428802013397
52,7,0.24209968745708466
53,7,0.05586701259016991
54,7,0.07023785263299942
55,7,0.04451854154467583
56,7,2.1643176078796387
57,7,0.2225896418094635
58,7,0.49715307354927063
59,7,0.2004714459180832
60,7,1.1608161926269531
61,7,1.067320466041565
62,7,0.4088945984840393
63,7,0.6739957332611084
64,7,0.16999474167823792
65,7,0.07583470642566681
66,7,0.29827404022216797
67,7,0.06406539678573608
68,7,0.18865567445755005
69,7,0.7572370767593384
70,7,0.181971475481987
71,7,0.17553216218948364
72,7,-0.042833760380744934
73,7,0.2095089554786682
74,7,0.4479672610759735
75,7,0.4388332962989807
76,7,0.516623318195343
77,7,0.9967159628868103
78,7,0.5877043604850769
79,7,0.3177850842475891
80,7,0.8119804859161377
81,7,0.7885520458221436
82,7,1.054795503616333
83,7,0.13471338152885437
84,7,0.7459532618522644
85,7,1.512759804725647
86,7,0.8036075234413147
87,7,0.08197274059057236
88,7,0.1067986786365509
89,7,0.1154591292142868
90,7,-0.037943221628665924
91,7,0.13228408992290497
92,7,0.3442787528038025
93,7,-0.030192555859684944
94,7,0.12621936202049255
95,7,-0.1138916090130806
96,7,0.28694257140159607
97,7,0.5568642020225525
98,7,0.4241066873073578
99,7,0.11752428114414215
0,8,4.462376117706299
1,8,0.8384133577346802
2,8,0.9424434900283813
3,8,0.3750322163105011
4,8,0.31380996108055115
5,8,0.20520497858524323
6,8,0.029230939224362373
7,8,0.19384756684303284
8,8,0.05241042375564575
9,8,-0.015136751346290112
10,8,-0.023467939347028732
11,8,0.1732393503189087
12,8,0.0193804819136858
13,8,0.003233901225030422
14,8,0.6606957316398621
15,8,1.1083474159240723
16,8,0.1465386301279068
17,8,0.14084400236606598
18,8,1.4729466438293457
19,8,0.6196790337562561
20,8,1.094999074935913
21,8,0.4264043867588043
22,8,-0.05850411206483841
23,8,0.06781280785799026
24,8,0.9378325939178467
25,8,0.0037682310212403536
26,8,-0.012209449894726276
27,8,0.629659116268158
28,8,0.2995741367340088
29,8,0.12807200849056244
30,8,0.0791778564453125
31,8,0.6887192726135254
32,8,0.15732817351818085
33,8,-0.016629692167043686
34,8,0.12655673921108246
35,8,0.6453409194946289
36,8,0.35577359795570374
37,8,0.49554091691970825
38,8,0.21488210558891296
39,8,0.2785736918449402
40,8,0.4739108681678772
41,8,0.2081296294927597
42,8,0.09612070769071579
43,8,0.6904435157775879
44,8,0.13515911996364594
45,8,0.2869374454021454
46,8,0.46112558245658875
47,8,0.47001123428344727
48,8,0.19789588451385498
49,8,0.16921596229076385
50,8,0.09882473945617676
51,8,0.2020389437675476
52,8,0.25045692920684814
53,8,0.15963217616081238
54,8,-0.020780110731720924
55,8,-0.017784640192985535
56,8,2.04306960105896
57,8,0.33080512285232544
58,8,0.4312502443790436
59,8,0.4211030900478363
60,8,1.1028454303741455
61,8,1.2689518928527832
62,8,0.3106399178504944
63,8,0.7451635003089905
64,8,0.1319357454776764
65,8,0.10645940899848938
66,8,0.33386626839637756
67,8,0.05867810547351837
68,8,0.15041832625865936
69,8,0.6235360503196716
70,8,0.08456024527549744
71,8,0.28545740246772766
72,8,0.1569279581308365
73,8,0.31227096915245056
74,8,0.37602001428604126
75,8,0.2545884847640991
76,8,0.41893473267555237
77,8,0.7630924582481384
78,8,0.38905638456344604
79,8,0.791459321975708
80,8,0.8462733626365662
81,8,0.550788164138794
82,8,1.2148207426071167
83,8,0.11931636929512024
84,8,0.6936596632003784
85,8,1.3340049982070923
86,8,0.7151378989219666
87,8,0.05844002589583397
88,8,0.35229921340942383
89,8,0.756202757358551
90,8,0.5969782471656799
91,8,0.2255735695362091
92,8,0.03872176259756088
93,8,-0.059059880673885345
94,8,0.11488286405801773
95,8,0.24393042922019958
96,8,0.35746797919273376
97,8,0.5302789211273193
98,8,0.2345651239156723
99,8,0.16841121017932892
0,9,4.73008918762207
1,9,0.7786759734153748
2,9,0.5832865834236145
3,9,0.13806524872779846
4,9,0.28916653990745544
5,9,0.039446473121643066
6,9,0.04347466304898262
7,9,0.08143985271453857
8,9,0.07244613021612167
9,9,0.24706192314624786
10,9,0.06751855462789536
11,9,0.4152529537677765
12,9,-0.1568320393562317
13,9,0.06774569302797318
14,9,1.1956318616867065
15,9,1.2797679901123047
16,9,0.23664315044879913
17,9,0.20711547136306763
18,9,1.0629700422286987
19,9,0.5834999680519104
20,9,0.8314374685287476
21,9,0.12781380116939545
22,9,0.06802944093942642
23,9,0.2092096358537674
24,9,0.7360047101974487
25,9,0.10561653226613998
26,9,0.15328998863697052
27,9,0.16234032809734344
28,9,0.2416403442621231
29,9,0.2740706503391266
30,9,0.12369417399168015
31,9,0.40466073155403137
32,9,-0.029899850487709045
33,9,0.1691674441099167
34,9,0.1854255348443985
35,9,0.5243765711784363
36,9,0.1295326054096222
37,9,0.6455026268959045
38,9,0.14675270020961761
39,9,0.2528296411037445
40,9,0.7994776964187622
41,9,0.5046131610870361
42,9,0.01510050892829895
43,9,0.7505086064338684
44,9,0.28506433963775635
45,9,0.32374098896980286
46,9,0.6555392146110535
47,9,0.518932044506073
48,9,0.42842763662338257
49,9,0.1908121407032013
50,9,0.09582532197237015
51,9,0.14517445862293243
52,9,0.5112944841384888
53,9,0.2838596999645233
54,9,-0.002907730406150222
55,9,0.1609688550233841
56,9,2.4811291694641113
57,9,0.2856009900569916
58,9,0.7950757145881653
59,9,0.32542115449905396
60,9,0.8981186151504517
61,9,1.5605592727661133
62,9,0.4190436005592346
63,9,0.6493200063705444
64,9,-0.005878866650164127
65,9,0.016010889783501625
66,9,0.16619020700454712
67,9,-0.050320085138082504
68,9,0.20311494171619415
69,9,0.25174322724342346
70,9,0.17756856977939606
71,9,0.5693549513816833
72,9,0.601513147354126
73,9,0.4111011326313019
74,9,0.3655843436717987
75,9,0.649419367313385
76,9,0.5536046028137207
77,9,0.7130667567253113
78,9,0.5316635370254517
79,9,0.31829899549484253
80,9,0.7295374870300293
81,9,0.3601105213165283
82,9,0.954684317111969
83,9,0.12232721596956253
84,9,0.44542357325553894
85,9,1.4682683944702148
86,9,0.7690894603729248
87,9,-0.012213152833282948
88,9,0.09728345274925232
89,9,0.0340367890894413
90,9,0.2985903322696686
91,9,0.16417330503463745
92,9,0.07438983768224716
93,9,0.07272499054670334
94,9,0.15457727015018463
95,9,0.3823142945766449
96,9,0.5401272773742676
97,9,0.42537981271743774
98,9,0.2051963359117508
99,9,0.4893832802772522
