time,seed,eigh
0,11,0.15384028931337443
4,11,0.4307409770073399
8,11,0.21869134249312394
12,11,0.7062893999233274
16,11,0.26157347469055375
20,11,0.7670372542841678
24,11,0.3317123251810429
28,11,1.4518164968727019
32,11,0.33831015498788
36,11,0.5795765318678013
40,11,0.6791017904758683
44,11,0.5059536640927932
48,11,0.9199009032578676
52,11,4.030098251633551
56,11,0.45470180622141193
60,11,0.37681343274357143
64,11,0.2911603058754822
68,11,0.23139421733803875
72,11,0.45492620768844777
76,11,0.20146698292534235
80,11,0.3894247648326026
84,11,0.3714781768871929
88,11,0.26950826556289437
92,11,0.6975333444146289
96,11,0.23466102132359148
100,11,0.7050283544662727
104,11,0.4176869181734199
108,11,0.7107866801624354
112,11,0.6454560360791564
116,11,3.570484359038648
120,11,0.20181712209070163
124,11,0.36563028272085013
128,11,0.2838278112732104
132,11,0.3695330644839951
136,11,0.5863298737673354
140,11,0.24779253885046304
144,11,0.5895090582763226
148,11,0.3684648559752992
152,11,0.6433136262669686
156,11,0.6665353947486253
160,11,0.9571203988656533
164,11,0.35859974665736666
168,11,0.586734692621533
172,11,0.8024884059421212
176,11,0.31209302332125094
180,11,1.3665681776746692
184,11,0.9540409642537432
188,11,0.4209710870618821
192,11,0.31002407554916955
196,11,0.5892553296391744
200,11,0.20702189943686417
204,11,0.7652557235211541
208,11,0.38907597576037584
212,11,0.7366423064137434
216,11,0.7289657773077894
220,11,3.711146446814767
224,11,0.9673838781319721
228,11,0.2494266861837715
232,11,0.22819852386444303
236,11,0.3224792004256694
240,11,0.26611185269162746
244,11,0.32581025104921885
248,11,0.44292473124402026
252,11,0.25987665482204997
256,11,0.29954616573356124
260,11,0.5025471829971853
264,11,0.20627612725810304
268,11,0.5258534083481384
272,11,0.2813743487853135
276,11,0.4145321777899115
280,11,0.599723104501514
284,11,0.2454817550930072
288,11,1.3421452372901996
292,11,0.20144742341295369
296,11,2.741601393445206
300,11,0.30076740468045626
304,11,0.8097221844898503
308,11,0.19560359637110175
312,11,0.8850125994230171
316,11,0.350380017210778
320,11,2.5932259005761353
324,11,0.3648782248406354
328,11,0.41548512087960365
332,11,0.33509807864886476
336,11,0.42105687297399713
340,11,0.4231851725198356
344,11,0.2715613711379326
348,11,1.0011332276799907
352,11,0.25203279438899734
356,11,0.8718517312849735
360,11,0.35506666779962753
364,11,3.1786535723393166
368,11,0.23855764804108212
372,11,0.683285417890355
376,11,0.36520779252978464
380,11,0.5932843174436399
384,11,1.0251959472355574
388,11,0.3705333750057866
392,11,1.36199526310664
396,11,0.8959210941789411
0,13,0.14654539521813342
4,13,0.6327432380320915
8,13,0.2585054428406129
12,13,0.761553405418408
16,13,0.2575425970708073
20,13,0.7462161820485133
24,13,0.41238025754772567
28,13,1.2749555463097515
32,13,0.26262033396822865
