time,seed,sinkhorn_div
0,3,3.2520516595432323
1,3,2.791712765289329
2,3,2.341875267466562
3,3,1.2191308233520395
4,3,0.6647781554877096
5,3,0.4527471710055608
6,3,0.2606338390159637
7,3,0.25499020064448935
8,3,0.2116837282528983
9,3,0.2176235264608288
10,3,0.1891824519104894
11,3,0.24867649968119707
12,3,0.23084626555940924
13,3,0.22210357906683784
14,3,0.21358839353418144
15,3,0.2003746532001695
16,3,0.19170289504907764
17,3,0.26769384958492876
18,3,0.20484140448605914
19,3,0.21610182961497446
20,3,0.21617122964380103
21,3,0.21323695578711138
22,3,0.1948332629100334
23,3,0.20332240635859167
24,3,0.19133739790091006
25,3,0.3264199758102549
26,3,0.4175883192882379
27,3,0.2850263116636895
28,3,0.2299347769344518
29,3,0.25744902390917146
30,3,0.21876928550993172
31,3,0.19756011886875402
32,3,0.22104297904207146
33,3,0.25676838091490944
34,3,0.21337759685332836
35,3,0.22169799561037534
36,3,0.21577766480392024
37,3,0.19485892079997588
38,3,0.17810109839780733
39,3,0.18520259035844808
0,5,2.753472390053931
1,5,1.3211812879727718
2,5,0.7804934462419383
3,5,0.4257933763649569
4,5,0.3108375796116648
5,5,0.2723049824972584
6,5,0.2834607498155287
7,5,0.20562100987780618
8,5,0.21229696180785876
9,5,0.19534584714404277
10,5,0.2359237126875643
11,5,0.28518415340656206
12,5,0.220272555686889
13,5,0.2013951331208287
14,5,0.1786057105110207
15,5,0.18528356440400384
16,5,0.18335757384291243
17,5,0.17207556639670527
18,5,0.21386912096795652
19,5,0.23099783603472065
20,5,0.21071307287894708
21,5,0.20334699310933846
22,5,0.20983326600983682
23,5,0.19919839455824626
24,5,0.19788885339425094
25,5,0.1922238269061648
26,5,0.21624060739945788
27,5,0.22235107421875
28,5,0.244908148701862
29,5,0.29626002109656274
30,5,0.2667770646477338
31,5,0.192821158210084
32,5,0.2048902104790354
33,5,0.1985195174392957
34,5,0.26585710426457154
35,5,0.35002856989467007
36,5,0.20161844889066294
37,5,0.21286146156673325
38,5,0.21014281091652973
39,5,0.19856988665944106
0,7,2.6530624112676007
1,7,1.7790334194533104
2,7,1.05448566907439
3,7,0.5368705634754266
4,7,0.46154089405109594
5,7,0.3132091938781047
6,7,0.2115419610420114
7,7,0.1930284944318784
8,7,0.20332240635859167
9,7,0.20644611766300885
10,7,0.2062280296414829
11,7,0.2072679408231985
12,7,0.20403431053629764
13,7,0.19052558831638514
14,7,0.2219909885286183
15,7,0.2030024617385288
16,7,0.18333030629548955
17,7,0.1954226183408595
18,7,0.19778776467657638
19,7,0.425687674642641
20,7,0.19720547769453495
21,7,0.19005262751844182
22,7,0.1882285823999431
23,7,0.19562719741476825
24,7,0.20545072766593153
25,7,0.24681977245815204
26,7,0.26385601819143395
27,7,0.2908092125182743
28,7,0.2794458752108459
29,7,0.209451661024772
30,7,0.20866240896607932
31,7,0.22286767291210968
32,7,0.19131126771920703
33,7,0.19253570754939267
34,7,0.18852055485868155
35,7,0.22561028584451567
36,7,0.2176235264608288
37,7,0.21908902395426502
38,7,0.23799159470710274
39,7,0.1840652033149113
0,11,2.7429291246681675
1,11,1.5860958678000574
2,11,0.9546046419289365
3,11,0.41632918956332005
4,11,0.39499367156572646
5,11,0.2766947742459831
6,11,0.2532192766969587
7,11,0.23698101025517496
8,11,0.20878218736739323
9,11,0.20107212185982146
10,11,0.18466185262588913
11,11,0.22280035876651005
12,11,0.2118726065733991
13,11,0.22474430012237928
14,11,0.17158088661988813
15,11,0.18165902075368034
16,11,0.18096960881470286
17,11,0.2043771024619168
18,11,0.23449946913120231
19,11,0.18286607478949723
20,11,0.21817424480613073
21,11,0.19839355252435792
22,11,0.20236106415539107
23,11,0.18447222449604034
24,11,0.19567831114349168
25,11,0.20801442095507566
26,11,0.22061278595764
27,11,0.23486166336866415
28,11,0.2138924953867421
29,11,0.21760055282578208
30,11,0.23452078735578383
31,11,0.2173476482922072
32,11,0.22569891342400977
33,11,0.18598386603158132
34,11,0.23075961492598898
35,11,0.18357559885431002
36,11,0.20059910501646994
37,11,0.19524344177075229
38,11,0.19705329458596396
39,11,0.1902104117870802
0,13,2.971036813267142
1,13,2.4421077117284558
2,13,1.2607180285041237
3,13,0.9017815758422681
4,13,0.5346587715925579
5,13,0.38636769631109036
6,13,0.26391286786343354
7,13,0.26683327802121004
8,13,0.20079841020926487
9,13,0.18441800488809398
10,13,0.18981569538121115
11,13,0.20166804411380923
12,13,0.22912878117092203
13,13,0.205693946109122
14,13,0.20921281112435344
15,13,0.19175505483248706
16,13,0.1798888508863198
17,13,0.19424211930769072
18,13,0.21582400633813978
19,13,0.24076959643671048
20,13,0.20346990060693326
21,13,0.18261981901016977
22,13,0.17424121271392773
23,13,0.18376615221369427
24,13,0.20668817380513285
25,13,0.20890188817482946
26,13,0.218449079072949
27,13,0.2561054502401384
28,13,0.32745992151389675
29,13,0.23315230763170952
30,13,0.23013039984369002
31,13,0.2116128565193367
32,13,0.19104973034149564
33,13,0.21760055282578208
34,13,0.25932604660982134
35,13,0.23799159470710274
36,13,0.2060825094088805
37,13,0.1863598630573646
38,13,0.19611221621675984
39,13,0.17432727833243347
0,17,2.6268403096419126
1,17,1.6215363047791052
2,17,0.8144752993412382
3,17,0.48470610407646725
4,17,0.404413160472134
5,17,0.2378444889975838
6,17,0.22967367909168815
7,17,0.25851499332040695
8,17,0.1950897186005757
9,17,0.17586926799758754
10,17,0.21007141932477832
11,17,0.23750789403344644
12,17,0.2193399206463919
13,17,0.21598611047137614
14,17,0.18466185262588913
15,17,0.17375269871440904
16,17,0.2300000030579774
17,17,0.23539329095565828
18,17,0.21011901050463994
19,17,0.21828879544727237
20,17,0.21766947501397502
21,17,0.2186321128219251
22,17,0.20673654381657575
23,17,0.22642879816087352
24,17,0.20285462761878473
25,17,0.20610676690352114
26,17,0.19856988665944106
27,17,0.23091124227890922
28,17,0.21684095432894368
29,17,0.20179197422859824
30,17,0.17866169402185508
31,17,0.2053777050599389
32,17,0.18708286973694735
33,17,0.19437078422316742
34,17,0.2514159960662484
35,17,0.2434748459842225
36,17,0.1883878944036458
37,17,0.23138711897891978
38,17,0.19730686474287787
39,17,0.1902104117870802
0,19,2.6763819110829767
1,19,2.4868373544148867
2,19,1.5642122423743288
3,19,0.6640557232679265
4,19,0.428800656048207
5,19,0.3203591684909072
6,19,0.258882210719957
7,19,0.22219360539005995
8,19,0.223696220770474
9,19,0.17259779583583332
10,19,0.20806249159540474
11,19,0.2713853394705639
12,19,0.198443944330779
13,19,0.19478192742797715
14,19,0.18531055459067627
15,19,0.19897236266944765
16,19,0.21686400843258455
17,19,0.258147239119591
18,19,0.2046704645566206
19,19,0.21180179804107624
20,19,0.20530464740873122
21,19,0.21049940568507058
22,19,0.1946792254212636
23,19,0.1752997426288862
24,19,0.19457645963322048
25,19,0.23822258399060917
26,19,0.28794096839095956
27,19,0.22201351623800858
28,19,0.2829841029922183
29,19,0.22851696177034556
30,19,0.20976176906572233
31,19,0.19816659322303629
32,19,0.1999999977648258
33,19,0.19333907704789471
34,19,0.26733873615657777
35,19,0.23430749397852207
36,19,0.2050609672271684
37,19,0.21149468125200555
38,19,0.16855266454903825
39,19,0.20270668568354816
0,23,3.677461051812467
1,23,1.8262447893406493
2,23,0.996227898633759
3,23,0.5003698590367361
4,23,0.41487348058456236
5,23,0.2563201162894497
6,23,0.2560468671056926
7,23,0.20799038594635655
8,23,0.19331321743370444
9,23,0.21883783961029118
10,23,0.20171762714324631
11,23,0.23556315142824094
12,23,0.2168178977739752
13,23,0.2031009641511525
14,23,0.22847319478034428
15,23,0.1917289718570429
16,23,0.18425526044419474
17,23,0.20181674742755204
18,23,0.22978250523897092
19,23,0.2501799412695007
20,23,0.21191979325803548
21,23,0.22821043289482423
22,23,0.20767763286056812
23,23,0.19039432490733205
24,23,0.18044389248033343
25,23,0.22043139685360616
26,23,0.24441767422405225
27,23,0.25690465087727027
28,23,0.1931320838956143
29,23,0.20830266051198068
30,23,0.23385893113112072
31,23,0.1773414775517942
32,23,0.2309328917455246
33,23,0.2908779817255402
34,23,0.21111607939607177
35,23,0.22409819608583204
36,23,0.19989997664831216
37,23,0.22565459985820413
38,23,0.20009997819378994
39,23,0.17584083924630875
0,29,3.245683297512101
1,29,1.4553693441536488
2,29,0.9123266970005517
3,29,0.48288715180470415
4,29,0.30747357603841835
5,29,0.2646318127805243
6,29,0.2514159960662484
7,29,0.20630075126519018
8,29,0.19679938824704404
9,29,0.22485551201579215
10,29,0.2334951814755719
11,29,0.22728836590974819
12,29,0.23782346087396505
13,29,0.20779797890488463
14,29,0.19957454549228046
15,29,0.22163032620759393
16,29,0.2509183111015497
17,29,0.23383755256722388
18,29,0.24789110684400603
19,29,0.21253235444425717
20,29,0.22840753264803598
21,29,0.2334951814755719
22,29,0.20398529062755946
23,29,0.24137108617678463
24,29,0.2238079534631837
25,29,0.33802367220461865
26,29,0.2965973760600043
27,29,0.34365680905232715
28,29,0.2983119221059723
29,29,0.24110163787626032
30,29,0.1980656462582286
31,29,0.1833030245302751
32,29,0.18063775979415966
33,29,0.18912958263384444
34,29,0.21542980716318108
35,29,0.2251221897880751
36,29,0.19287301557525013
37,29,0.17773575834637223
38,29,0.18912958263384444
39,29,0.21028552138805798
0,31,2.955176876861207
1,31,2.4388992988095852
2,31,1.9684384417376435
3,31,1.848961850731598
4,31,0.8221800118500091
5,31,0.5808872526619738
6,31,0.37338988028453357
7,31,0.31648065139662973
8,31,0.2465360013093168
9,31,0.26383707028519937
10,31,0.255968754808074
11,31,0.21358839353418144
12,31,0.21918028848226087
13,31,0.21563858908527
14,31,0.1967485752326777
15,31,0.17736966578142555
16,31,0.2043771024619168
17,31,0.19603571507935905
18,31,0.17649362642847258
19,31,0.22565459985820413
20,31,0.1951409731124252
21,31,0.21755458971594588
22,31,0.1737814744221789
23,31,0.20223748277635464
24,31,0.19677398338004368
25,31,0.20899761015436
26,31,0.26789923008013933
27,31,0.2727453053583513
28,31,0.406312680910848
29,31,0.31290573959895657
30,31,0.2255437902405441
31,31,0.27499091447647
32,31,0.23325951084656177
33,31,0.27012960387494217
34,31,0.3050737622446086
35,31,0.21730163168862898
